HREF,CONAME,EMAIL,PHONE,FAX,ADDRESS,FAILMSG,BIGCAT,SMALLCAT
http://www.thegreenbook.com/companies/ekko-metal-engineering-pte-ltd/,Ekko Metal Engineering Pte Ltd,ekkosys@singnet.com.sg,+65  62958800,+65  62971101,6 & 8 Tuas Sth St 3   S(638050),,architect builder contractor guides,trunkings cable
http://www.thegreenbook.com/companies/toda-electrical-pte-ltd/,Toda Electrical Pte Ltd,lanxin@toda.com.sg,+65 63975898,+65 63975878,5 Yishun Ind St 1 #01-05 North Spring Bizhub S(768161),,architect builder contractor guides,trunkings cable
http://www.thegreenbook.com/companies/united-u-li-projects-pte-ltd/,United U-Li Projects Pte Ltd,pearline@uli.com.sg,+65  63924313,+65  63924428,1801 Geylang Bahru Blk 7B Kallang Distripark S(339709),,architect builder contractor guides,trunkings cable
http://www.thegreenbook.com/companies/tylus-enterprise-pte-ltd/,Tylus Enterprise (Pte) Ltd,tylus@tylus.com.sg,+65 62917174,+65 62934712,101 Kitchener Rd #01-22 Jln Besar Plaza S(208511),,architect builder contractor guides,trunkings cable
http://www.thegreenbook.com/companies/tan-teck-seng-electric-co-pte-ltd/,Tan Teck Seng Electric Co (Pte) Ltd,ttselect@singnet.com.sg,+65  67416300,+65  67417330,61 Kaki Bt Ave 1 #01-27/28 Shun Li Ind Pk S(417943),,architect builder contractor guides,trunkings cable
http://www.thegreenbook.com/companies/sakiya-pte-ltd-enterprise-road-/,Sakiya Pte Ltd (Enterprise Road),,+65  62622600,+65  68618108,6 Enterprise Rd   S(629818),,architect builder contractor guides,trunkings cable
http://www.thegreenbook.com/companies/seen-joo-co-pte-ltd/,Seen Joo Co Pte Ltd,salesing@seenjoo.com,+65  62982424,+65  68448496,53 Ubi Ave 1 #01-17 Paya Ubi Ind Pk S(408934),,architect builder contractor guides,trunkings cable
http://www.thegreenbook.com/companies/schlemmer-sea-pte-ltd/,Schlemmer (SEA) Pte Ltd,info@schlemmer.com,+65  67472877,+65  67472206,134 Joo Seng Rd #01-02 Nobel Design Hse S(368359),,architect builder contractor guides,trunkings cable
http://www.thegreenbook.com/companies/singa-plastics-ltd/,Singa Plastics Ltd,splenquiry@singaplastics.com,+65  62650922,+65  62657194,1 Fourth Chin Bee Rd   S(619697),,architect builder contractor guides,trunkings cable
http://www.thegreenbook.com/companies/quicklink-electrical-pte-ltd/,QuickLink Electrical Pte Ltd,quicklinkepl@yahoo.com.sg,+65  67464418,+65  67464481,10 Kaki Bt Rd 1 #01-15 KB Ind Bldg S(416175),,architect builder contractor guides,trunkings cable
http://www.thegreenbook.com/companies/new-union-electrical-pte-ltd/,New Union Electrical Pte Ltd,info@newunion.com.sg,+65  62981877,+65  62982377,33 Kallang Pl   S(339161),,architect builder contractor guides,trunkings cable
http://www.thegreenbook.com/companies/van-joo-industrial-engineering-pte-ltd/,Van Joo Industrial Engineering Pte Ltd,enquiries@vanjoo.com.sg,+65  68623918,+65  68978421,7 Tuas View Loop   S(637673),,architect builder contractor guides,trunkings cable
http://www.thegreenbook.com/companies/united-u-li-corporation-bhd/,United U-Li Corporation Bhd,info@uli.com.my,+603 55695999,+603 55691666,"33, Jalan Kartunis U1/47 Temasya Industrial Park Seksyen U1, 40150 Shah Alam, Selangor Darul Ehsan  Malaysia",,architect builder contractor guides,trunkings cable
http://www.thegreenbook.com/companies/ten-league-investment-s-e-a-pte-ltd/,Ten-League Investment (S E A) Pte Ltd,info@ten-league.com.sg,+65  68620769,+65  68620789,26 Jln Buroh   S(619482),,architect builder contractor guides,trunk mounted concrete mixers
http://www.thegreenbook.com/companies/niigata-engineering-s-pte-ltd/,Niigata Engineering (S) Pte Ltd,,+65 68991500,+65 68991600,50 Bt Batok St 23 #04-21 Midview Bldg S(659578),,architect builder contractor guides,trunk mounted concrete mixers
http://www.thegreenbook.com/companies/tunnel-shaft-pte-ltd/,Tunnel & Shaft Pte Ltd,,+65 65156326,+65 65156327,48 Toh Guan Rd East #09-118 Enterprise Hub S(608586),,architect builder contractor guides,tunnelling contractors
http://www.thegreenbook.com/companies/serco-guthrie-pte-ltd-aljunied-/,Serco Guthrie Pte Ltd (Aljunied),,+65 67451556,+65 67451167,6 Aljunied Ave 3 #03-00 S(389932),,architect builder contractor guides,tunnelling contractors
http://www.thegreenbook.com/companies/serco-guthrie-pte-ltd/,Serco Guthrie Pte Ltd,,+65 65812507,+65 65812802,Blk 258 Pasir Ris St 21 #01-315 Loyang Point S(510258),,architect builder contractor guides,tunnelling contractors
http://www.thegreenbook.com/companies/philipp-holzmann-sembcorp-joint-venture/,Philipp Holzmann-Sembcorp Joint Venture,,+65 64529882,,21 Marsiling Ind Est Rd 9 S(739175),,architect builder contractor guides,tunnelling contractors
http://www.thegreenbook.com/companies/wec-engineers-constructors-pte-ltd/,WEC Engineers & Constructors Pte Ltd,isjung@wec.com.sg,+65  63165038,+65  63164218,10 Bt Batok Cres #14-06 The Spire S(658079),,architect builder contractor guides,tunnelling contractors
http://www.thegreenbook.com/companies/poey-heng-construction-pte-ltd/,Poey Heng Construction Pte Ltd,info@phcon.com.sg,+65  62828666,+65  68619661,7030 Ang Mo Kio Ave 5 #08-11 Northstar @ AMK S(569880),,architect builder contractor guides,tunnelling contractors
http://www.thegreenbook.com/companies/mcconnell-dowell-s-e-asia-pte-ltd/,McConnell Dowell S E Asia Pte Ltd,,+65  62141095,+65  65459216,25 Loyang Cres  Loyang Offshore Supply Base S(508988),,architect builder contractor guides,tunnelling contractors
http://www.thegreenbook.com/companies/monitoring-solution-providers-pte-ltd/,Monitoring Solution Providers Pte Ltd,sales@mspsystem.com,+65  67479766,+65  64580824,"33 Ubi Ave 3 #05-31 Vertex Bldg, Tower B S(408868)",,architect builder contractor guides,tunnelling contractors
http://www.thegreenbook.com/companies/knights-synergy-s-pte-ltd/,Knights Synergy (S) Pte Ltd,enquiry@knights-synergy.com,+65  63682201,+65  68619628,25E Sg Kadut St 1   S(729333),,architect builder contractor guides,tunnelling contractors
http://www.thegreenbook.com/companies/nrs-tunneling-construction-supplies-pte-ltd/,NRS Tunneling & Construction Supplies Pte Ltd,sales@nrsgroup.com.sg,+65  64821094,+65  64821704,20 Sin Ming Lane 03-64 Midview City S(573968),,architect builder contractor guides,tunnelling contractors
http://www.thegreenbook.com/companies/crec-construction-corporation/,Crec Construction Corporation,,+65 65150920,+65 65150227,61 Bt Batok Cres #08-06 Heng Loong Bldg S(658078),,architect builder contractor guides,tunnelling contractors
http://www.thegreenbook.com/companies/explosives-consultation-application-pte-ltd/,Explosives Consultation & Application Pte Ltd,ecaspore@singnet.com.sg,+65 63823633,+65 63823877,Blk 37 Defu Lane 10 #04-55 S(539214),,architect builder contractor guides,tunnelling contractors
http://www.thegreenbook.com/companies/asia-tunnelling-construction-pte-ltd/,Asia Tunnelling & Construction Pte Ltd,atc20010@singnet.com.sg,+65 68585373,+65 68583660,Blk 212 Hougang St 21 #04-329 S(530212),,architect builder contractor guides,tunnelling contractors
http://www.thegreenbook.com/companies/handy-container-s-pte-ltd/,Handy Container (S) Pte Ltd,sales@handy.com.sg,+65  65281492,+65  65287492,1 Sophia Rd #05-23 Peace Centre S(228149),,architect builder contractor guides,tunnelling contractors
http://www.thegreenbook.com/companies/yi-heng-engineering-services/,Yi Heng Engineering Services,sales@yiheng.com.sg,+65  64055604,+65  67657024,"25 Mandai Est #02-11 Innovation Pl, Tower 1 S(729930)",,architect builder contractor guides,tunnelling contractors
http://www.thegreenbook.com/companies/wh-stec-am-jv-contract-855/,WH-Stec-AM JV Contract 855,,+65 64696072,,362 Holland Rd S(278696),,architect builder contractor guides,tunnelling contractors
http://www.thegreenbook.com/companies/wei-renovation/,Wei Renovation,,+65 64404603,+65 64404602,30 East Coast Rd #03-38 Paramount Shopping Centre S(428751),,architect builder contractor guides,tunnelling contractors
http://www.thegreenbook.com/companies/eastman-lift-trucks-pte-ltd/,Eastman Lift Trucks Pte Ltd,sales@eastman.com.sg,+65  68619860,+65  68621969,9 Tuas South Street 8   S(636931),,architect builder contractor guides,tyres forklift
http://www.thegreenbook.com/companies/dunlop-singapore-raffles-blvd-/,Dunlop Singapore ( raffles blvd ),,63379149,63379149,6  raffles blvd  #03-306/306A marina square,,architect builder contractor guides,tyres forklift
http://www.thegreenbook.com/companies/dunlop-singapore/,Dunlop Singapore,,+65  62682066,+65  62622789,81 Tuas Sth Ave 1   S(637783),,architect builder contractor guides,tyres forklift
http://www.thegreenbook.com/companies/chen-hock-heng-machinery-pte-ltd/,Chen Hock Heng Machinery Pte Ltd,admin@chhforklift.com.sg,+65  63684288,+65  63682655,64 Sg Kadut Loop   S(729493),,architect builder contractor guides,tyres forklift
http://www.thegreenbook.com/companies/chin-seng-hin-pte-ltd/,Chin Seng Hin (Pte) Ltd,enq@chinsenghin.com.sg,+65  68616106,+65  68616891,59 Joo Koon Circle   S(629072),,architect builder contractor guides,tyres forklift
http://www.thegreenbook.com/companies/binter-co-pte-ltd/,Binter & Co Pte Ltd,,+65 63457611,+65 63454817,12 East Coast Rd S(428723),,architect builder contractor guides,tyres forklift
http://www.thegreenbook.com/companies/auto-mech-engineering-trading/,Auto Mech Engineering & Trading,,+65  90076725,+65  63681940,Blk 5038 Ang Mo Kio Ind Pk 2 #01-421  S(569541),,architect builder contractor guides,tyres forklift
http://www.thegreenbook.com/companies/beng-siang-machinery-pte-ltd/,Beng Siang Machinery Pte Ltd,enquiry@bsforklift.com.sg,+65  63635561,+65  63635562,64 Sg Kadut Loop   S(729493),,architect builder contractor guides,tyres forklift
http://www.thegreenbook.com/companies/aexus-auto-trading-pte-ltd/,Aexus Auto Trading Pte Ltd,sales@aexus.com.sg,+65  63689980,+65  63683009,4 Sg Kadut St 3 Sg Kadut Ind Est S(729139),,architect builder contractor guides,tyres forklift
http://www.thegreenbook.com/companies/aa-forklift-tyres-pte-ltd/,AA Forklift Tyres Pte Ltd,sales@aaforklifttyres.com.sg,+65  63666661,+65  63681940,1 Soon Lee St #04-46 Pioneer Centre S(627605),,architect builder contractor guides,tyres forklift
http://www.thegreenbook.com/companies/aian-s-auto-engineering-pte-ltd/,Aian's Auto Engineering Pte Ltd,admin@aiansauto.com,+65  62615753,+65  62684254,45 TUAS VIEW PL LINKPOINT PLACE S(637887),,architect builder contractor guides,tyres forklift
http://www.thegreenbook.com/companies/hyster-singapore-pte-ltd/,Hyster Singapore Pte Ltd,sales@hyster.com.sg,+65  68633387,+65  68633349,47 Joo Koon Circle   S(629067),,architect builder contractor guides,tyres forklift
http://www.thegreenbook.com/companies/gambit-engineering-forklift-services/,Gambit Engineering & Forklift Services,gambit.forklift@ymail.com,+65  68982128,+65  68982117,25 Tuas Ave 3   S(639418),,architect builder contractor guides,tyres forklift
http://www.thegreenbook.com/companies/tom-s-tyre-pte-ltd/,Tom's Tyre Pte Ltd,tomstyre@singnet.com.sg,+65  67491268,+65  67493163,281 Kaki Bt Ave 1 Shun Li Ind Pk S(416075),,architect builder contractor guides,tyres forklift
http://www.thegreenbook.com/companies/teh-guan-trading-pte-ltd/,Teh Guan Trading Pte Ltd,tehguan@singnet.com.sg,+65  67557727,+65  62570919,Blk 22 Woodlands Link #01-17/18 Woodlands East Ind Est S(738734),,architect builder contractor guides,tyres forklift
http://www.thegreenbook.com/companies/lian-yew-tyre-battery-pte-ltd-great-world-city-/,Lian Yew Tyre & Battery Pte Ltd ( Great World City),,+65  62357988,,1 Kim Seng Promenade #02-35 Great World City S(237994),,architect builder contractor guides,tyres forklift
http://www.thegreenbook.com/companies/liftech-industries-s-pte-ltd/,Liftech Industries (S) Pte Ltd,,+65  62622204,+65  62621893,27A Jurong Port Rd Blk 2 #01-47 S(619101),,architect builder contractor guides,tyres forklift
http://www.thegreenbook.com/companies/lian-yew-tyre-battery-pte-ltd/,Lian Yew Tyre & Battery Pte Ltd,,+65 67602500,+65 67602452,63 Hillview Ave #05-05B Lam Soon Ind Bldg S(669569),,architect builder contractor guides,tyres forklift
http://www.thegreenbook.com/companies/soon-huat-tyres-pte-ltd/,Soon Huat Tyres Pte Ltd,soonhuattyres@yahoo.com.sg,+65  68966976,+65  68966970,40 Toh Guan Rd East #01-67 Enterprise Hub S(608582),,architect builder contractor guides,tyres forklift
http://www.thegreenbook.com/companies/hock-tyre-pte-ltd-tuas-ave-4-/,Hock Tyre Pte Ltd (Tuas Ave 4),,+65  68623117,,28 Tuas Ave 4   S(639378),,architect builder contractor guides,tyres forklift
http://www.thegreenbook.com/companies/eng-huat-co/,Eng Huat & Co,,+65  62940258,+65  62972243,11 Sam Leong Rd S(207903),,architect builder contractor guides,tyres forklift
http://www.thegreenbook.com/companies/liden-lift-trucks-services-pte-ltd/,Liden Lift Trucks Services Pte Ltd,enquiry@liden.com.sg,+65  62652208,+65  62652205,4 Penjuru Pl #01-21 2.8 Penjuru Tech Hub S(608782),,architect builder contractor guides,tyres forklift
http://www.thegreenbook.com/companies/hock-tyre-pte-ltd/,Hock Tyre Pte Ltd,hocktyre@singnet.com.sg,+65  67466686,+65  67412223,93 Kallang Way 3   S(349110),,architect builder contractor guides,tyres forklift
http://www.thegreenbook.com/companies/eng-huat-co-sam-leong-road-/,Eng Huat & Co ( sam leong Road ),yongfase@singnet.com.sg,+65  62913274,+65  62972243,8 sam leong rd   S(207900),,architect builder contractor guides,tyres forklift
http://www.thegreenbook.com/companies/yie-electric-forklift-services/,YIE Electric Forklift Services,yieforklift@singnet.com.sg,+65 64599929,+65 64512912,222 Tagore Lane #01-07 TG Bldg S(787603),,architect builder contractor guides,tyres forklift
http://www.thegreenbook.com/companies/yhi-corporation-s-pte-ltd/,YHI Corporation (S) Pte Ltd,yhigroup@yhi.com.sg,+65  62642155,+65  62659927,2 Pandan Rd   S(609254),,architect builder contractor guides,tyres forklift
http://www.thegreenbook.com/companies/trelleborg-wheel-systems-singapore-pte-ltd/,Trelleborg Wheel Systems Singapore Pte Ltd,tws.asia@trelleborg.com,+65  62622112,+65  62622002,4 Jln Pesawat   S(619362),,architect builder contractor guides,tyres forklift
http://www.thegreenbook.com/companies/superfix-s-pte-ltd/,Superfix (S) Pte Ltd,sales@superfix.com.sg,+65  67482122,+65  67479838,126 Genting Lane S(349576),,architect builder contractor guides,#NAME?
http://www.thegreenbook.com/companies/seng-heng-engineering-pte-ltd/,Seng Heng Engineering Pte Ltd,she@she.com.sg,+65  67451277,+65  67489634,29 Joo Koon Circle   S(629058),,architect builder contractor guides,#NAME?
http://www.thegreenbook.com/companies/seng-joo-hardware-pte-ltd/,Seng Joo Hardware Pte Ltd,sales@sengjoo.com.sg,+65  62949835,+65  62982991,Blk 26 Jln Berseh #01-162 & 164 S(200026),,architect builder contractor guides,#NAME?
http://www.thegreenbook.com/companies/lian-seng-hardware-pte-ltd/,Lian Seng Hardware Pte Ltd,lshware@singnet.com.sg,+65 68989398,+65 68989238,39 Gul Circle S(629574),,architect builder contractor guides,#NAME?
http://www.thegreenbook.com/companies/jack-s-hardware-pte-ltd/,Jack's Hardware Pte Ltd,jackfoo3177@gmail.com,+65  64832345,+65  64833763,Blk 406 Yishun Ave 6 #06-1306  S(760406),,architect builder contractor guides,#NAME?
http://www.thegreenbook.com/companies/tat-eng-industries-pte-ltd/,Tat Eng Industries Pte Ltd,sales@tateng.com.sg,+65  62661900,+65  62666105,15 Gul Ave S(629658),,architect builder contractor guides,#NAME?
http://www.thegreenbook.com/companies/earnst-hardware-engineering-pte-ltd/,Earnst Hardware Engineering Pte Ltd,sales@earnst-hne.com,+65  62664484,+65  62664494,13 Pioneer Rd Nth #01-75 S(628463),,architect builder contractor guides,#NAME?
http://www.thegreenbook.com/companies/ang-hoe-seng-hardware/,Ang Hoe Seng Hardware,screwkin@cyberway.com.sg,+65  67431115,+65  67431114,Blk 3027 Ubi Rd 1 #01-102  S(408720),,architect builder contractor guides,#NAME?
http://www.thegreenbook.com/companies/poey-huat-hardware-s-pte-ltd/,Poey Huat Hardware (S) Pte Ltd,email@poeyhuat.com,+65  62948898,+65  62972702,Blk 31 Kelantan Lane #01-20 S(200031),,architect builder contractor guides,#NAME?
http://www.thegreenbook.com/companies/pan-sun-hardware-pte-ltd/,Pan Sun Hardware Pte Ltd,enquiry@pansun.com,+65  62963180,+65  62940996,Blk 803 King George's Ave #01-174  S(200803),,architect builder contractor guides,#NAME?
http://www.thegreenbook.com/companies/hoe-huat-hardware-s-pte-ltd/,Hoe Huat Hardware (S) Pte Ltd,rfq@hoehuat.com,+65 62640228,+65 62640635,25 Pioneer Rd Nth #01-128 S(628469),,architect builder contractor guides,#NAME?
http://www.thegreenbook.com/companies/wee-siong-hardware-industry/,Wee Siong Hardware Industry,,+65  64448502,+65  64421250,Blk 3012 Bedok Ind Pk E #01-2040 S(489978),,architect builder contractor guides,#NAME?
